1	7379999	7390000	1.03371	PEAK	Improved
1	7389999	7400000	4.46209	PEAK	Improved
1	7399999	7410000	4.87375	PEAK	Improved
1	7409999	7420000	1.85824	PEAK	Improved
1	7419999	7430000	5.60425	PEAK	Improved
1	7429999	7440000	1.14955	PEAK	Improved
1	7439999	7450000	0.222372	PEAK	Improved
1	7449999	7460000	5.61082	PEAK	Improved
1	7459999	7470000	1.90719	PEAK	Improved
1	7469999	7480000	4.36149	PEAK	Improved
1	7479999	7490000	1.42187	PEAK	Improved
1	7489999	7500000	-0.530296	PEAK	Improved
1	7499999	7510000	3.51953	PEAK	Improved
1	7509999	7520000	2.1718	PEAK	Improved
1	7519999	7530000	1.65177	PEAK	Improved
1	7529999	7540000	-0.372832	PEAK	Improved
1	7539999	7550000	-0.262654	PEAK	Improved
1	7549999	7560000	0.80969	PEAK	Improved
1	7559999	7570000	2.87886	PEAK	Improved
1	7569999	7580000	5.20974	PEAK	Improved
1	7579999	7590000	3.55453	PEAK	Improved
1	7589999	7600000	4.3316	PEAK	Improved
1	7599999	7610000	0.147484	PEAK	Improved
1	7609999	7620000	2.10009	PEAK	Improved
1	7619999	7630000	3.24124	PEAK	Improved
1	7629999	7640000	1.6397	PEAK	Improved
1	7639999	7650000	2.29099	PEAK	Improved
1	7649999	7660000	1.10852	PEAK	Improved
1	10779999	10790000	-1.73274	PEAK	Improved
1	10789999	10800000	3.14761	PEAK	Improved
1	10799999	10810000	1.87884	PEAK	Improved
1	10809999	10820000	1.62022	PEAK	Improved
1	10819999	10830000	1.76018	PEAK	Improved
1	10829999	10840000	1.27906	PEAK	Improved
1	12179999	12190000	0.300905	PEAK	Improved
1	12189999	12200000	4.58378	PEAK	Improved
1	12199999	12210000	0.957356	PEAK	Improved
1	12209999	12220000	2.76566	PEAK	Improved
1	12219999	12230000	3.34872	PEAK	Improved
1	12229999	12240000	4.51867	PEAK	Improved
1	12239999	12250000	1.35537	PEAK	Improved
1	12249999	12260000	-0.825048	PEAK	Improved
1	14539999	14550000	1.15406	PEAK	Improved
1	14549999	14560000	2.32817	PEAK	Improved
1	14559999	14570000	-0.768798	PEAK	Improved
1	14569999	14580000	1.71406	PEAK	Improved
1	14579999	14590000	0.684151	PEAK	Improved
1	14579999	14590000	0.684151	PEAK	Improved
1	14589999	14600000	0.331123	PEAK	Improved
1	14599999	14610000	4.11043	PEAK	Improved
1	14609999	14620000	2.6239	PEAK	Improved
1	14619999	14630000	1.8127	PEAK	Improved
1	14629999	14640000	1.86071	PEAK	Improved
1	14639999	14650000	3.92784	PEAK	Improved
1	16899999	16910000	3.10873	PEAK	Improved
1	16909999	16920000	2.72933	PEAK	Improved
1	20529999	20540000	3.15398	PEAK	Improved
1	20539999	20550000	4.98523	PEAK	Improved
1	20549999	20560000	4.11707	PEAK	Improved
1	20559999	20570000	4.0847	PEAK	Improved
1	20569999	20580000	0.0242149	PEAK	Improved
1	53599999	53610000	-0.386037	PEAK	Improved
1	53609999	53620000	3.69126	PEAK	Improved
1	53619999	53630000	4.47624	PEAK	Improved
1	53629999	53640000	2.38998	PEAK	Improved
1	53639999	53650000	-0.415772	PEAK	Improved
1	63289999	63300000	3.65273	PEAK	Improved
1	63299999	63310000	2.93165	PEAK	Improved
1	63309999	63320000	2.23365	PEAK	Improved
1	63319999	63330000	1.48124	PEAK	Improved
1	63329999	63340000	-1.40651	PEAK	Improved
1	63339999	63350000	0.118061	PEAK	Improved
1	63359999	63370000	-1.06943	PEAK	Improved
1	63389999	63400000	1.43334	PEAK	Improved
1	63399999	63410000	-0.778336	PEAK	Improved
1	63409999	63420000	2.24349	PEAK	Improved
1	63419999	63430000	2.62639	PEAK	Improved
1	63429999	63440000	2.73699	PEAK	Improved
1	63439999	63450000	2.88375	PEAK	Improved
1	63449999	63460000	1.2919	PEAK	Improved
1	63459999	63470000	1.95616	PEAK	Improved
1	63469999	63480000	1.99763	PEAK	Improved
1	63479999	63490000	3.21119	PEAK	Improved
1	63489999	63500000	3.07169	PEAK	Improved
1	63499999	63510000	2.86945	PEAK	Improved
1	63509999	63520000	4.31282	PEAK	Improved
1	63519999	63530000	-1.20532	PEAK	Improved
1	69699999	69710000	3.17525	PEAK	Improved
1	69709999	69720000	-0.413754	PEAK	Improved
1	69719999	69730000	0.0506599	PEAK	Improved
1	69729999	69740000	3.97771	PEAK	Improved
1	69739999	69750000	3.55197	PEAK	Improved
1	69799999	69810000	0.735914	PEAK	Improved
1	69809999	69820000	2.29123	PEAK	Improved
1	69819999	69830000	-0.141158	PEAK	Improved
1	69829999	69840000	-0.870753	PEAK	Improved
1	69839999	69850000	-0.0131896	PEAK	Improved
1	69849999	69860000	1.84319	PEAK	Improved
1	69859999	69870000	4.10355	PEAK	Improved
1	69869999	69880000	4.56305	PEAK	Improved
1	69879999	69890000	5.2587	PEAK	Improved
1	69889999	69900000	4.90464	PEAK	Improved
1	73429999	73440000	-1.53035	PEAK	Improved
1	73439999	73450000	-1.94229	PEAK	Improved
1	73449999	73460000	-1.83828	PEAK	Improved
1	73449999	73460000	-1.83828	PEAK	Improved
1	73459999	73470000	-1.94639	PEAK	Improved
1	73469999	73480000	-1.35764	PEAK	Improved
1	73479999	73490000	-1.75556	PEAK	Improved
1	73489999	73500000	-1.49778	PEAK	Improved
1	73499999	73510000	-1.24234	PEAK	Improved
1	73509999	73520000	-1.35482	PEAK	Improved
1	73519999	73530000	-1.47559	PEAK	Improved
1	76229999	76240000	-0.203657	PEAK	Improved
1	76239999	76250000	0.741384	PEAK	Improved
1	76249999	76260000	1.45359	PEAK	Improved
1	76259999	76270000	0.888508	PEAK	Improved
1	76269999	76280000	2.61897	PEAK	Improved
1	76279999	76290000	1.02337	PEAK	Improved
1	76289999	76300000	0.518895	PEAK	Improved
1	76299999	76310000	0.764869	PEAK	Improved
1	77029999	77040000	4.51451	PEAK	Improved
1	77039999	77050000	5.35003	PEAK	Improved
1	77049999	77060000	4.37719	PEAK	Improved
1	77059999	77070000	-0.829017	PEAK	Improved
2	3889999	3900000	4.38638	PEAK	Improved
2	3899999	3910000	2.0741	PEAK	Improved
2	4529999	4540000	1.64148	PEAK	Improved
2	4539999	4550000	4.28884	PEAK	Improved
2	4549999	4560000	4.44609	PEAK	Improved
2	4559999	4570000	2.75944	PEAK	Improved
2	5569999	5580000	0.0689208	PEAK	Improved
2	5579999	5590000	-0.412672	PEAK	Improved
2	5589999	5600000	-1.11347	PEAK	Improved
2	8529999	8540000	1.58156	PEAK	Improved
2	8539999	8550000	1.1653	PEAK	Improved
2	8549999	8560000	0.068135	PEAK	Improved
2	8559999	8570000	1.15816	PEAK	Improved
2	8559999	8570000	1.15816	PEAK	Improved
2	8569999	8580000	0.189297	PEAK	Improved
2	9539999	9550000	2.91291	PEAK	Improved
2	9549999	9560000	2.83975	PEAK	Improved
2	9559999	9570000	1.88664	PEAK	Improved
2	9589999	9600000	-0.0723358	PEAK	Improved
2	9599999	9610000	-0.508987	PEAK	Improved
2	9609999	9620000	1.38101	PEAK	Improved
2	9619999	9630000	1.69237	PEAK	Improved
2	9629999	9640000	-0.536093	PEAK	Improved
2	9639999	9650000	1.53472	PEAK	Improved
2	9649999	9660000	1.7663	PEAK	Improved
2	9659999	9670000	-0.0781627	PEAK	Improved
2	10419999	10430000	3.42388	PEAK	Improved
2	10429999	10440000	1.9023	PEAK	Improved
2	10439999	10450000	3.35075	PEAK	Improved
2	10449999	10460000	4.28875	PEAK	Improved
2	10839999	10850000	2.11391	PEAK	Improved
2	10849999	10860000	4.65406	PEAK	Improved
2	10859999	10870000	3.82916	PEAK	Improved
2	10869999	10880000	5.34992	PEAK	Improved
2	10879999	10890000	3.13877	PEAK	Improved
2	16869999	16880000	-0.613835	PEAK	Improved
2	16879999	16890000	-0.848445	PEAK	Improved
2	16899999	16910000	5.76854	PEAK	Improved
2	16909999	16920000	4.06935	PEAK	Improved
2	16929999	16940000	0.00385657	PEAK	Improved
2	16939999	16950000	-1.44587	PEAK	Improved
2	16949999	16960000	-1.71643	PEAK	Improved
2	18739999	18750000	-0.484713	PEAK	Improved
2	18749999	18760000	-1.04099	PEAK	Improved
2	18759999	18770000	2.85489	PEAK	Improved
2	18769999	18780000	3.6612	PEAK	Improved
2	18779999	18790000	3.00672	PEAK	Improved
2	55059999	55070000	0.0689793	PEAK	Improved
2	55069999	55080000	1.49412	PEAK	Improved
2	55079999	55090000	1.14138	PEAK	Improved
2	58459999	58470000	1.63605	PEAK	Improved
2	58469999	58480000	3.20357	PEAK	Improved
2	58479999	58490000	1.12152	PEAK	Improved
2	58489999	58500000	4.2912	PEAK	Improved
2	58499999	58510000	4.87958	PEAK	Improved
2	58509999	58520000	5.32609	PEAK	Improved
2	58519999	58530000	3.34103	PEAK	Improved
2	58529999	58540000	0.430847	PEAK	Improved
2	58539999	58550000	2.14148	PEAK	Improved
2	58549999	58560000	2.47087	PEAK	Improved
2	58559999	58570000	1.93057	PEAK	Improved
2	58569999	58580000	-0.378603	PEAK	Improved
2	58579999	58590000	-0.890315	PEAK	Improved
2	60609999	60620000	2.43719	PEAK	Improved
2	60619999	60630000	2.09557	PEAK	Improved
2	60629999	60640000	2.07687	PEAK	Improved
2	60629999	60640000	2.07687	PEAK	Improved
2	60639999	60650000	0.449321	PEAK	Improved
2	60649999	60660000	1.82141	PEAK	Improved
2	60699999	60710000	0.573587	PEAK	Improved
2	60709999	60720000	0.958785	PEAK	Improved
2	60719999	60730000	1.19353	PEAK	Improved
2	60729999	60740000	1.77599	PEAK	Improved
2	60749999	60760000	0.909006	PEAK	Improved
2	60759999	60770000	0.194086	PEAK	Improved
2	60769999	60780000	1.70381	PEAK	Improved
2	60779999	60790000	-0.732214	PEAK	Improved
2	60789999	60800000	-0.314355	PEAK	Improved
2	63389999	63400000	1.60737	PEAK	Improved
2	63399999	63410000	3.31409	PEAK	Improved
2	63409999	63420000	4.88005	PEAK	Improved
2	63419999	63430000	3.90164	PEAK	Improved
2	64139999	64150000	1.91687	PEAK	Improved
2	64149999	64160000	-0.524215	PEAK	Improved
2	64159999	64170000	-1.05933	PEAK	Improved
2	64169999	64180000	-0.530425	PEAK	Improved
2	64179999	64190000	-0.185659	PEAK	Improved
2	64979999	64990000	0.67102	PEAK	Improved
2	64989999	65000000	-0.797709	PEAK	Improved
2	64999999	65010000	0.673809	PEAK	Improved
2	67149999	67160000	1.45204	PEAK	Improved
2	67159999	67170000	-0.390422	PEAK	Improved
2	67169999	67180000	4.65569	PEAK	Improved
2	67179999	67190000	5.39489	PEAK	Improved
2	67189999	67200000	3.309	PEAK	Improved
2	67199999	67210000	1.24765	PEAK	Improved
2	67209999	67220000	4.08909	PEAK	Improved
2	67219999	67230000	3.97095	PEAK	Improved
2	67229999	67240000	-0.45278	PEAK	Improved
2	67239999	67250000	-0.675458	PEAK	Improved
2	67239999	67250000	-0.675458	PEAK	Improved
2	67249999	67260000	-1.61439	PEAK	Improved
2	67729999	67740000	1.25681	PEAK	Improved
2	67739999	67750000	0.623089	PEAK	Improved
2	67749999	67760000	-0.00187171	PEAK	Improved
2	67759999	67770000	1.09764	PEAK	Improved
2	67769999	67780000	2.14551	PEAK	Improved
2	67779999	67790000	-0.0497388	PEAK	Improved
2	67789999	67800000	0.26938	PEAK	Improved
